symbol,combination,output_size,window_size,data_mode,drop_out,val_score,test_score,balance_score
AAPL,svm0_xgboost2_news0,3,3,2,0.0,0.4418604651162791,0.39655172413793105,0.3269230769230769
AAPL,random_forest1_xgboost2_lstm2,3,3,2,0.0,0.5813953488372093,0.39655172413793105,0.40384615384615385
AAPL,random_forest1_xgboost2_news0,3,3,2,0.5,0.5813953488372093,0.39655172413793105,0.40384615384615385
AAPL,svm0_random_forest1,3,3,2,0.5,0.5348837209302325,0.41379310344827586,0.34615384615384615
AAPL,svm0_random_forest1,3,3,2,0.2,0.6046511627906976,0.43103448275862066,0.46153846153846156
AAPL,random_forest1_lstm2,3,3,2,0.2,0.5813953488372093,0.43103448275862066,0.46153846153846156
AAPL,random_forest1_news0,3,3,2,0.5,0.6046511627906976,0.43103448275862066,0.46153846153846156
AAPL,xgboost2_lstm2,3,3,2,0.2,0.627906976744186,0.43103448275862066,0.4807692307692308
AAPL,svm0_random_forest1_lstm2,3,3,2,0.0,0.6046511627906976,0.43103448275862066,0.46153846153846156
AAPL,svm0_random_forest1_news0,3,3,2,0.2,0.6046511627906976,0.43103448275862066,0.46153846153846156
AAPL,svm0_random_forest1_lstm2_news0,3,3,2,0.5,0.5581395348837209,0.43103448275862066,0.4423076923076923
AAPL,xgboost2_lstm2,3,3,2,0.5,0.5348837209302325,0.4482758620689655,0.5
AAPL,xgboost2_news0,3,3,2,0.5,0.627906976744186,0.4482758620689655,0.4807692307692308
AAPL,lstm2_news0,3,3,2,0.0,0.5348837209302325,0.4482758620689655,0.5
AAPL,svm0_random_forest1_news0,3,3,2,0.5,0.5348837209302325,0.4482758620689655,0.5
AAPL,svm0_xgboost2_lstm2,3,3,2,0.0,0.5348837209302325,0.4482758620689655,0.5
AAPL,svm0_xgboost2_lstm2,3,3,2,0.2,0.5348837209302325,0.4482758620689655,0.5
AAPL,random_forest1_xgboost2_news0,3,3,2,0.2,0.5348837209302325,0.4482758620689655,0.5
AAPL,xgboost2_lstm2_news0,3,3,2,0.2,0.4418604651162791,0.4482758620689655,0.46153846153846156
AAPL,svm0_random_forest1_xgboost2,3,3,2,0.0,0.4418604651162791,0.46551724137931033,0.4230769230769231
AAPL,svm0_random_forest1_xgboost2_news0,3,3,2,0.2,0.4418604651162791,0.46551724137931033,0.4230769230769231
AAPL,svm0_news0,3,3,2,0.0,0.6046511627906976,0.4827586206896552,0.5192307692307693
AAPL,svm0_random_forest1_xgboost2,3,3,2,0.5,0.5581395348837209,0.4827586206896552,0.5192307692307693
AAPL,svm0_random_forest1_news0,3,3,2,0.0,0.6046511627906976,0.4827586206896552,0.4230769230769231
AAPL,svm0_xgboost2_lstm2_news0,3,3,2,0.5,0.3953488372093023,0.4827586206896552,0.4423076923076923
AAPL,random_forest1_xgboost2_lstm2_news0,3,3,2,0.2,0.4883720930232558,0.4827586206896552,0.4807692307692308
AAPL,svm0_xgboost2_lstm2,3,3,2,0.5,0.4883720930232558,0.5,0.4423076923076923
AAPL,random_forest1_lstm2_news0,3,3,2,0.2,0.5348837209302325,0.5,0.5192307692307693
AAPL,svm0_random_forest1_xgboost2_lstm2,3,3,2,0.0,0.6046511627906976,0.5,0.5576923076923077
AAPL,xgboost2_lstm2_news0,3,3,2,0.5,0.46511627906976744,0.5172413793103449,0.5
AAPL,svm0_random_forest1_xgboost2_news0,3,3,2,0.5,0.4883720930232558,0.5172413793103449,0.46153846153846156
AAPL,svm0_random_forest1_lstm2_news0,3,3,2,0.2,0.5813953488372093,0.5172413793103449,0.5384615384615384
AAPL,lstm2_news0,3,3,2,0.2,0.4418604651162791,0.5344827586206896,0.46153846153846156
AAPL,xgboost2_lstm2_news0,3,3,2,0.0,0.5348837209302325,0.5344827586206896,0.5
AAPL,svm0_random_forest1,3,3,2,0.0,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_xgboost2,3,3,2,0.0,0.37209302325581395,0.5517241379310345,0.5192307692307693
AAPL,svm0_xgboost2,3,3,2,0.2,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_xgboost2,3,3,2,0.5,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_lstm2,3,3,2,0.0,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_lstm2,3,3,2,0.2,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_lstm2,3,3,2,0.5,0.46511627906976744,0.5517241379310345,0.4807692307692308
AAPL,svm0_news0,3,3,2,0.2,0.4418604651162791,0.5517241379310345,0.5769230769230769
AAPL,svm0_news0,3,3,2,0.5,0.46511627906976744,0.5517241379310345,0.5
AAPL,random_forest1_xgboost2,3,3,2,0.0,0.46511627906976744,0.5517241379310345,0.5
AAPL,random_forest1_xgboost2,3,3,2,0.2,0.46511627906976744,0.5517241379310345,0.5
AAPL,random_forest1_xgboost2,3,3,2,0.5,0.46511627906976744,0.5517241379310345,0.5
AAPL,random_forest1_lstm2,3,3,2,0.5,0.4883720930232558,0.5517241379310345,0.5384615384615384
AAPL,random_forest1_news0,3,3,2,0.0,0.46511627906976744,0.5517241379310345,0.5
AAPL,random_forest1_news0,3,3,2,0.2,0.46511627906976744,0.5517241379310345,0.5
AAPL,xgboost2_lstm2,3,3,2,0.0,0.4883720930232558,0.5517241379310345,0.5
AAPL,xgboost2_news0,3,3,2,0.0,0.46511627906976744,0.5517241379310345,0.5
AAPL,lstm2_news0,3,3,2,0.5,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_random_forest1_xgboost2,3,3,2,0.2,0.5813953488372093,0.5517241379310345,0.5961538461538461
AAPL,svm0_random_forest1_lstm2,3,3,2,0.2,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_random_forest1_lstm2,3,3,2,0.5,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_xgboost2_news0,3,3,2,0.2,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_lstm2_news0,3,3,2,0.0,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_lstm2_news0,3,3,2,0.2,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_lstm2_news0,3,3,2,0.5,0.46511627906976744,0.5517241379310345,0.5
AAPL,random_forest1_xgboost2_lstm2,3,3,2,0.2,0.46511627906976744,0.5517241379310345,0.5
AAPL,random_forest1_xgboost2_lstm2,3,3,2,0.5,0.46511627906976744,0.5517241379310345,0.5
AAPL,random_forest1_xgboost2_news0,3,3,2,0.0,0.46511627906976744,0.5517241379310345,0.5
AAPL,random_forest1_lstm2_news0,3,3,2,0.0,0.3953488372093023,0.5517241379310345,0.5192307692307693
AAPL,random_forest1_lstm2_news0,3,3,2,0.5,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_random_forest1_xgboost2_news0,3,3,2,0.0,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_random_forest1_lstm2_news0,3,3,2,0.0,0.46511627906976744,0.5517241379310345,0.5
AAPL,svm0_xgboost2_lstm2_news0,3,3,2,0.0,0.46511627906976744,0.5517241379310345,0.5384615384615384
AAPL,random_forest1_xgboost2_lstm2_news0,3,3,2,0.0,0.46511627906976744,0.5517241379310345,0.5
AAPL,random_forest1_xgboost2_lstm2_news0,3,3,2,0.5,0.46511627906976744,0.5517241379310345,0.5
AAPL,random_forest1_lstm2,3,3,2,0.0,0.4186046511627907,0.5689655172413793,0.5384615384615384
AAPL,svm0_random_forest1_xgboost2_lstm2,3,3,2,0.2,0.5348837209302325,0.5689655172413793,0.6153846153846154
AAPL,svm0_random_forest1_xgboost2_lstm2_news0,3,3,2,0.2,0.5348837209302325,0.5689655172413793,0.6153846153846154
AAPL,svm0_xgboost2_news0,3,3,2,0.5,0.46511627906976744,0.5862068965517241,0.5384615384615384
AAPL,svm0_random_forest1_xgboost2_lstm2,3,3,2,0.5,0.5813953488372093,0.5862068965517241,0.6538461538461539
AAPL,svm0_random_forest1_xgboost2_lstm2_news0,3,3,2,0.5,0.4883720930232558,0.5862068965517241,0.5769230769230769
AAPL,xgboost2_news0,3,3,2,0.2,0.6511627906976745,0.603448275862069,0.5769230769230769
AAPL,svm0_random_forest1_xgboost2_lstm2_news0,3,3,2,0.0,0.5813953488372093,0.603448275862069,0.6730769230769231
AAPL,svm0_xgboost2_lstm2_news0,3,3,2,0.2,0.4418604651162791,0.7241379310344828,0.7307692307692307
AAPL,svm0_random_forest1,7,3,2,0.2,0.42857142857142855,0.3333333333333333,0.5
AAPL,svm0_random_forest1,7,3,2,0.5,0.42857142857142855,0.3333333333333333,0.5
AAPL,svm0_lstm2,7,3,2,0.0,0.42857142857142855,0.3333333333333333,0.5
AAPL,svm0_lstm2,7,3,2,0.5,0.42857142857142855,0.3333333333333333,0.5
AAPL,random_forest1_lstm2,7,3,2,0.5,0.42857142857142855,0.3333333333333333,0.5
AAPL,lstm2_news0,7,3,2,0.0,0.42857142857142855,0.3333333333333333,0.5
AAPL,lstm2_news0,7,3,2,0.2,0.42857142857142855,0.3333333333333333,0.5
AAPL,lstm2_news0,7,3,2,0.5,0.42857142857142855,0.3333333333333333,0.5
AAPL,svm0_random_forest1_xgboost2,7,3,2,0.0,0.42857142857142855,0.3333333333333333,0.5
AAPL,svm0_xgboost2_lstm2,7,3,2,0.0,0.42857142857142855,0.3333333333333333,0.5
AAPL,random_forest1_lstm2_news0,7,3,2,0.2,0.42857142857142855,0.3333333333333333,0.5
AAPL,xgboost2_lstm2_news0,7,3,2,0.5,0.42857142857142855,0.3333333333333333,0.5
AAPL,svm0_random_forest1_news0,7,3,2,0.5,0.42857142857142855,0.35185185185185186,0.5
AAPL,svm0_xgboost2_lstm2,7,3,2,0.5,0.42857142857142855,0.37037037037037035,0.5
AAPL,svm0_lstm2_news0,7,3,2,0.2,0.40476190476190477,0.37037037037037035,0.3888888888888889
AAPL,svm0_xgboost2_lstm2_news0,7,3,2,0.2,0.5,0.37037037037037035,0.3888888888888889
AAPL,xgboost2_news0,7,3,2,0.2,0.6190476190476191,0.3888888888888889,0.5
AAPL,svm0_random_forest1_news0,7,3,2,0.0,0.4523809523809524,0.4074074074074074,0.5833333333333334
AAPL,svm0_news0,7,3,2,0.0,0.3333333333333333,0.42592592592592593,0.2777777777777778
AAPL,random_forest1_xgboost2,7,3,2,0.5,0.7619047619047619,0.42592592592592593,0.6666666666666666
AAPL,random_forest1_xgboost2_lstm2,7,3,2,0.5,0.23809523809523808,0.46296296296296297,0.3888888888888889
AAPL,svm0_random_forest1_xgboost2_lstm2_news0,7,3,2,0.5,0.7380952380952381,0.46296296296296297,0.6666666666666666
AAPL,random_forest1_xgboost2,7,3,2,0.0,0.7380952380952381,0.48148148148148145,0.6666666666666666
AAPL,random_forest1_lstm2,7,3,2,0.0,0.7380952380952381,0.48148148148148145,0.6666666666666666
AAPL,random_forest1_news0,7,3,2,0.2,0.7380952380952381,0.48148148148148145,0.6666666666666666
AAPL,svm0_random_forest1_lstm2,7,3,2,0.0,0.7380952380952381,0.48148148148148145,0.6666666666666666
AAPL,svm0_random_forest1_lstm2,7,3,2,0.2,0.7380952380952381,0.48148148148148145,0.6666666666666666
AAPL,random_forest1_xgboost2_news0,7,3,2,0.0,0.7380952380952381,0.48148148148148145,0.6666666666666666
AAPL,svm0_random_forest1_xgboost2_lstm2,7,3,2,0.2,0.7380952380952381,0.48148148148148145,0.6666666666666666
AAPL,svm0_random_forest1_lstm2_news0,7,3,2,0.2,0.7380952380952381,0.48148148148148145,0.6666666666666666
AAPL,random_forest1_xgboost2_lstm2_news0,7,3,2,0.5,0.4523809523809524,0.48148148148148145,0.4444444444444444
AAPL,svm0_xgboost2,7,3,2,0.2,0.2857142857142857,0.5,0.2777777777777778
AAPL,svm0_xgboost2,7,3,2,0.5,0.7857142857142857,0.5,0.6111111111111112
AAPL,svm0_lstm2,7,3,2,0.2,0.2857142857142857,0.5,0.2777777777777778
AAPL,svm0_news0,7,3,2,0.5,0.6666666666666666,0.5,0.7222222222222222
AAPL,xgboost2_lstm2,7,3,2,0.0,0.7857142857142857,0.5,0.6111111111111112
AAPL,xgboost2_lstm2,7,3,2,0.2,0.21428571428571427,0.5,0.3888888888888889
AAPL,xgboost2_news0,7,3,2,0.5,0.7857142857142857,0.5,0.6111111111111112
AAPL,svm0_random_forest1_xgboost2,7,3,2,0.5,0.7857142857142857,0.5,0.6111111111111112
AAPL,svm0_random_forest1_news0,7,3,2,0.2,0.2857142857142857,0.5,0.2777777777777778
AAPL,svm0_xgboost2_news0,7,3,2,0.2,0.7142857142857143,0.5,0.7222222222222222
AAPL,xgboost2_lstm2_news0,7,3,2,0.2,0.7857142857142857,0.5,0.6111111111111112
AAPL,svm0_random_forest1_xgboost2_news0,7,3,2,0.0,0.7142857142857143,0.5,0.5833333333333334
AAPL,svm0_random_forest1_lstm2_news0,7,3,2,0.0,0.7380952380952381,0.5,0.6666666666666666
AAPL,svm0_random_forest1_lstm2_news0,7,3,2,0.5,0.7380952380952381,0.5,0.6666666666666666
AAPL,svm0_xgboost2_lstm2_news0,7,3,2,0.5,0.21428571428571427,0.5,0.4166666666666667
AAPL,svm0_random_forest1,7,3,2,0.0,0.2619047619047619,0.5185185185185185,0.3333333333333333
AAPL,svm0_random_forest1_lstm2,7,3,2,0.5,0.2619047619047619,0.5185185185185185,0.3333333333333333
AAPL,svm0_lstm2_news0,7,3,2,0.0,0.3333333333333333,0.5185185185185185,0.3888888888888889
AAPL,svm0_random_forest1_xgboost2_lstm2,7,3,2,0.5,0.7857142857142857,0.5185185185185185,0.6111111111111112
AAPL,svm0_xgboost2_news0,7,3,2,0.5,0.7857142857142857,0.5370370370370371,0.6666666666666666
AAPL,random_forest1_xgboost2_news0,7,3,2,0.5,0.7619047619047619,0.5370370370370371,0.5833333333333334
AAPL,svm0_random_forest1_xgboost2_lstm2_news0,7,3,2,0.0,0.7857142857142857,0.5370370370370371,0.6111111111111112
AAPL,random_forest1_xgboost2_lstm2,7,3,2,0.2,0.7619047619047619,0.5555555555555556,0.6111111111111112
AAPL,random_forest1_lstm2_news0,7,3,2,0.0,0.2619047619047619,0.5555555555555556,0.3611111111111111
AAPL,svm0_random_forest1_xgboost2_lstm2,7,3,2,0.0,0.6904761904761905,0.5555555555555556,0.6944444444444444
AAPL,svm0_random_forest1_xgboost2_lstm2_news0,7,3,2,0.2,0.7619047619047619,0.5555555555555556,0.6111111111111112
AAPL,random_forest1_xgboost2,7,3,2,0.2,0.5476190476190477,0.5925925925925926,0.5555555555555556
